,GPSTime,Imagef,Northing,Easting,Altitude,Site,Date,DateTime,Time,RH,AirTemp,Dewpoint_C,Leaf_Wet_Perc,Srad_mJ,Eto_mm,Absolute_RH_gm3,Specific_RH_gkg,STRD,STRD_Clearsky
290,112779.295,cam1-001-000290-0,7372361.731135404,341699.9394807068,392.019287109375,LetabaExclosure,2020-12-07,2020-12-07 09:19:39.295,09:19:39,73.22588125,25.547409402777777,20.386724180555557,0.0,3.9,0.7632758194444444,17.70344836111111,16.60655163888889,1496898.4806012458,1385290.8459919917
291,112781.564,cam1-001-000291-0,7372350.290498277,341714.43918789853,391.9820251464844,LetabaExclosure,2020-12-07,2020-12-07 09:19:41.564,09:19:41,73.223045,25.54805858888889,20.386717877777777,0.0,3.9,0.7632821222222222,17.703435755555557,16.606564244444446,1496911.8093898366,1385300.9582480735
292,112783.967,cam1-001-000292-0,7372338.443951102,341729.53789810307,392.1671447753906,LetabaExclosure,2020-12-07,2020-12-07 09:19:43.967,09:19:43,73.22004125,25.54874611388889,20.38671120277778,0.0,3.9,0.7632887972222222,17.703422405555557,16.606577594444445,1496925.925334739,1385311.6677021785
293,112785.301,cam1-001-000293-0,7372331.582990747,341738.0487199004,392.1973571777344,LetabaExclosure,2020-12-07,2020-12-07 09:19:45.301,09:19:45,73.21837375,25.549127786111114,20.386707497222222,0.0,3.9,0.7632925027777778,17.703414994444444,16.60658500555556,1496933.7616520508,1385317.6129422018
294,112787.303,cam1-001-000294-0,7372321.676227303,341750.51055368467,392.1991882324219,LetabaExclosure,2020-12-07,2020-12-07 09:19:47.303,09:19:47,73.21587125,25.549700580555555,20.386701936111113,0.0,3.9,0.7632980638888889,17.703403872222225,16.606596127777777,1496945.522002319,1385326.5352589383
295,112789.305,cam1-001-000295-0,7372312.023589228,341762.9961529356,392.0554504394531,LetabaExclosure,2020-12-07,2020-12-07 09:19:49.305,09:19:49,73.21336875000001,25.550273375,20.386696375,0.0,3.9,0.763303625,17.703392750000003,16.60660725,1496957.2823525874,1385335.457575675
296,112791.975,cam1-001-000296-0,7372298.791237396,341779.6612373488,391.8432922363281,LetabaExclosure,2020-12-07,2020-12-07 09:19:51.975,09:19:51,73.21003125,25.551037291666667,20.386688958333334,0.0,3.9,0.7633110416666667,17.703377916666668,16.606622083333335,1496972.9667358124,1385347.356969125
297,112793.309,cam1-001-000297-0,7372292.134949907,341787.9489125078,391.8042297363281,LetabaExclosure,2020-12-07,2020-12-07 09:19:53.309,09:19:53,73.20836375,25.55141896388889,20.386685252777777,0.0,3.9,0.7633147472222223,17.703370505555558,16.606629494444444,1496980.803053124,1385353.3022091484
298,112795.311,cam1-001-000298-0,7372282.504886694,341800.32284377574,391.8484191894531,LetabaExclosure,2020-12-07,2020-12-07 09:19:55.311,09:19:55,73.20586125,25.551991758333333,20.386679691666668,0.0,3.9,0.7633203083333333,17.703359383333336,16.606640616666667,1496992.5634033924,1385362.224525885
299,112797.313,cam1-001-000299-0,7372272.801860521,341812.7679761206,391.8038635253906,LetabaExclosure,2020-12-07,2020-12-07 09:19:57.313,09:19:57,73.20335875,25.552564552777778,20.386674130555555,0.0,3.9,0.7633258694444445,17.703348261111113,16.60665173888889,1497004.3237536608,1385371.1468426217
300,112799.983,cam1-001-000300-0,7372259.389917752,341829.80231518106,391.7527770996094,LetabaExclosure,2020-12-07,2020-12-07 09:19:59.983,09:19:59,73.20002125,25.55332846944444,20.38666671388889,0.0,3.9,0.7633332861111111,17.70333342777778,16.606666572222224,1497020.0081368857,1385383.0462360717
301,112801.317,cam1-001-000301-0,7372252.721132851,341838.1890819969,391.7364196777344,LetabaExclosure,2020-12-07,2020-12-07 09:20:01.317,09:20:01,73.19835375000001,25.553710141666667,20.386663008333333,0.0,3.9,0.7633369916666667,17.70332601666667,16.606673983333334,1497027.8444541974,1385388.991476095
302,112803.319,cam1-001-000302-0,7372242.791980335,341850.5461516757,391.7939147949219,LetabaExclosure,2020-12-07,2020-12-07 09:20:03.319,09:20:03,73.19585125,25.55428293611111,20.386657447222223,0.0,3.9,0.7633425527777778,17.703314894444446,16.606685105555556,1497039.6048044658,1385397.9137928318
303,112805.321,cam1-001-000303-0,7372232.913865067,341863.01190464606,391.8704528808594,LetabaExclosure,2020-12-07,2020-12-07 09:20:05.321,09:20:05,73.19334875000001,25.554855730555555,20.38665188611111,0.0,3.9,0.7633481138888889,17.703303772222224,16.60669622777778,1497051.365154734,1385406.8361095684
304,112807.457,cam1-001-000304-0,7372222.346089674,341876.6335328657,391.906494140625,LetabaExclosure,2020-12-07,2020-12-07 09:20:07.457,09:20:07,73.19067875,25.55546686388889,20.386645952777776,0.0,3.9,0.7633540472222222,17.703291905555556,16.606708094444446,1497063.912661314,1385416.3556243284
