,,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Height,Height,Height,Height,Height,Height,Height,Height,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,PAI,PAI,PAI,PAI,PAI,PAI,PAI,PAI,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent
,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
imgf,Exclosure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cam1-003-000167-0.tif,Inside,1454960.0,38.8664665222168,2.5603744983673096,33.04998779296875,36.730010986328125,38.970001220703125,40.69000244140625,49.410003662109375,1454960.0,1.3391667604446411,1.7712962627410889,0.0,0.11599999666213989,0.2370000034570694,2.7990000247955322,9.154999732971191,1454960.0,397303.09375,261.53076171875,396643.0,397086.0,397309.0,397529.0,398051.0,1454960.0,0.5472908666352172,0.22516484848426513,0.0,0.3985507246376812,0.576086956521739,0.7085714285714285,1.0,1454960.0,0.337511936333599,0.5080618994861482,0.0,0.0,0.0,0.6806156223608063,4.33290583733893,1454960.0,54.72908666352174,22.51648484842652,0.0,39.855072463768124,57.60869565217391,70.85714285714285,100.0
cam1-003-000167-0.tif,Outside,168860.0,41.11668395996094,2.5896518230438232,33.889984130859375,39.3699951171875,41.3699951171875,42.850006103515625,47.489990234375,168860.0,0.4823285639286041,0.885522186756134,0.0,0.026000000536441803,0.06199999898672104,0.23800000548362732,5.179999828338623,168860.0,397498.0625,222.6540069580078,396966.0,397330.0,397530.0,397692.0,398006.0,168860.0,0.31269620206711,0.28231462750912073,0.0,0.05,0.25,0.5185185185185185,1.0,168860.0,0.24802047084929235,0.5014453424510574,0.0,0.0,0.0,0.17402275397925962,3.9481620520440197,168860.0,31.269620206711007,28.231462750912073,0.0,5.0,25.0,51.85185185185185,100.0
cam1-003-000440-0.tif,Inside,1315320.0,35.272281646728516,1.9148035049438477,31.209991455078125,33.730010986328125,35.209991455078125,36.529998779296875,45.489990234375,1315320.0,1.3749264478683472,1.7851022481918335,0.0,0.11100000143051147,0.2460000067949295,2.7790000438690186,11.62600040435791,1315320.0,398147.4375,230.15806579589844,397574.0,397957.0,398133.0,398349.0,398971.0,1315320.0,0.5495154572018558,0.23554082129509002,0.0,0.3877264388901628,0.5813862503184477,0.7239652226631393,1.0,1315320.0,0.37687210636560087,0.5429660983391876,0.0,0.0,0.0,0.7667081497125132,5.545177444479562,1315320.0,54.95154572018558,23.55408212950901,0.0,38.77264388901628,58.138625031844775,72.39652226631394,100.0
cam1-003-000440-0.tif,Outside,175005.0,37.17144775390625,1.8682230710983276,32.170013427734375,36.1300048828125,37.04998779296875,38.209991455078125,42.850006103515625,175005.0,0.2907843589782715,0.767012357711792,0.0,0.01899999938905239,0.041999999433755875,0.08500000089406967,5.736000061035156,175005.0,398263.25,215.2754669189453,397755.0,398082.0,398307.0,398454.0,398745.0,175005.0,0.2396409101875651,0.2708409356057336,0.0,0.0,0.15384615384615385,0.4,1.0,175005.0,0.12371112233959901,0.3990850744206858,0.0,0.0,0.0,0.0,3.9481620520440197,175005.0,23.964091018756513,27.08409356057336,0.0,0.0,15.384615384615385,40.0,100.0
cam1-003-000465-0.tif,Inside,870960.0,35.970035552978516,2.016099691390991,31.489990234375,34.529998779296875,35.850006103515625,37.089996337890625,44.769989013671875,870960.0,0.8876085877418518,1.283652901649475,0.0,0.09700000286102295,0.1850000023841858,1.628000020980835,9.538999557495117,870960.0,398281.84375,126.57432556152344,397774.0,398195.0,398288.0,398373.0,398998.0,870960.0,0.48601229083791153,0.23915384640152676,0.0,0.3020833333333333,0.5064935064935064,0.6761006289308176,1.0,870960.0,0.3006319038075135,0.48852196403907955,0.0,0.0,0.0,0.5314063314660116,3.869056734898105,870960.0,48.60122908379113,23.91538464015267,0.0,30.208333333333332,50.649350649350644,67.61006289308176,100.0
cam1-003-000465-0.tif,Outside,349550.0,37.13010025024414,1.7936005592346191,32.3699951171875,35.92999267578125,37.3699951171875,38.3699951171875,43.209991455078125,349550.0,0.3928137421607971,0.6408888697624207,0.0,0.06300000101327896,0.10000000149011612,0.2750000059604645,6.27400016784668,349550.0,398709.6875,62.38958740234375,398301.0,398660.0,398701.0,398751.0,399022.0,349550.0,0.36793245908248956,0.2509292970621478,0.0,0.15873015873015872,0.32,0.5531914893617021,1.0,349550.0,0.19144363274838008,0.41099888215013236,0.0,0.0,0.0,0.07844142630656253,3.1858562069405756,349550.0,36.79324590824896,25.092929706214775,0.0,15.873015873015872,32.0,55.319148936170215,100.0
cam1-003-000473-0.tif,Inside,904985.0,35.712162017822266,1.831313967704773,31.3699951171875,34.290008544921875,35.769989013671875,36.92999267578125,43.3699951171875,904985.0,0.8403386473655701,1.2123833894729614,0.0,0.08699999749660492,0.1589999943971634,1.4859999418258667,9.538999557495117,904985.0,398227.28125,129.33412170410156,397823.0,398131.0,398230.0,398323.0,398749.0,904985.0,0.44939217050373054,0.23039637406479985,0.0,0.26666666666666666,0.4645161290322581,0.6333333333333333,1.0,904985.0,0.3174726863378106,0.4838511703400175,0.0,0.0,0.0,0.5933120995288736,4.317239142784037,904985.0,44.93921705037309,23.03963740647998,0.0,26.666666666666668,46.45161290322581,63.33333333333333,100.0
cam1-003-000473-0.tif,Outside,338250.0,36.891441345214844,1.8323724269866943,32.010009765625,35.57000732421875,37.010009765625,38.170013427734375,42.69000244140625,338250.0,0.41142332553863525,0.604264497756958,0.0,0.05999999865889549,0.09799999743700027,0.734000027179718,5.50600004196167,338250.0,398675.21875,58.217071533203125,398525.0,398632.0,398670.0,398713.0,398958.0,338250.0,0.3539168760096931,0.25587008134127404,0.0,0.1388888888888889,0.3007518796992481,0.5454545454545454,1.0,338250.0,0.22654388301862174,0.42982623961827227,0.0,0.0,0.0,0.25230257065380013,3.313933182721447,338250.0,35.39168760096931,25.5870081341274,0.0,13.88888888888889,30.075187969924812,54.54545454545454,100.0
cam1-003-000483-0.tif,Inside,1041600.0,34.732513427734375,1.591217279434204,30.889984130859375,33.649993896484375,34.6099853515625,35.57000732421875,42.45001220703125,1041600.0,0.7758139371871948,1.1225398778915405,0.0,0.11599999666213989,0.2199999988079071,1.2450000047683716,8.267999649047852,1041600.0,398053.25,135.07156372070312,397608.0,397950.0,398053.0,398155.0,398654.0,1041600.0,0.5320940368704703,0.2392370081745201,0.0,0.35964912280701755,0.5660919540229884,0.7169811320754716,1.0,1041600.0,0.2657889064452375,0.4558919739749638,0.0,0.0,0.0,0.39015232635418384,5.695624286954737,1041600.0,53.20940368704704,23.92370081745202,0.0,35.96491228070175,56.60919540229884,71.69811320754717,100.0
cam1-003-000483-0.tif,Outside,263170.0,36.025814056396484,1.6040297746658325,31.80999755859375,34.970001220703125,36.1300048828125,37.1300048828125,42.089996337890625,263170.0,0.3101363778114319,0.46393099427223206,0.0,0.07000000029802322,0.11699999868869781,0.2460000067949295,4.953000068664551,263170.0,398501.0,74.5706558227539,398309.0,398445.0,398492.0,398547.0,398789.0,263170.0,0.4160968673424492,0.2554864030688624,0.0,0.2,0.391304347826087,0.6181818181818182,1.0,263170.0,0.15993548062427856,0.3961803874767136,0.0,0.0,0.0,0.0,2.9611276996229066,263170.0,41.60968673424492,25.548640306886238,0.0,20.0,39.130434782608695,61.81818181818181,100.0
cam1-003-000491-0.tif,Inside,1034255.0,35.05983352661133,1.7623622417449951,31.1300048828125,33.80999755859375,34.92999267578125,35.970001220703125,43.489990234375,1034255.0,1.0473992824554443,1.490156650543213,0.0,0.12099999934434891,0.25099998712539673,1.8450000286102295,10.35099983215332,1034255.0,397945.6875,149.5696563720703,397550.0,397836.0,397948.0,398058.0,398584.0,1034255.0,0.5279706314454362,0.2408136259354774,0.0,0.36,0.5654761904761905,0.7105263157894737,1.0,1034255.0,0.3276305519260192,0.4968886146856198,0.0,0.0,0.0,0.6377433474846734,4.625961594715453,1034255.0,52.79706314454358,24.081362593547748,0.0,36.0,56.547619047619044,71.05263157894737,100.0
cam1-003-000491-0.tif,Outside,224560.0,36.4391975402832,2.056922197341919,32.089996337890625,34.769989013671875,36.410003662109375,37.889984130859375,44.730010986328125,224560.0,0.4882524907588959,0.6440555453300476,0.0,0.05999999865889549,0.13699999451637268,0.9509999752044678,5.909999847412109,224560.0,398398.9375,58.3165168762207,398099.0,398354.0,398394.0,398439.0,398652.0,224560.0,0.38731110313118433,0.2784706158670665,0.0,0.13432835820895522,0.35443037974683544,0.6212121212121212,1.0,224560.0,0.2900978657867022,0.4855747591396024,0.0,0.0,0.0,0.4539209308396548,3.561804439435818,224560.0,38.73111031311843,27.84706158670665,0.0,13.432835820895523,35.44303797468354,62.121212121212125,100.0
cam1-003-000506-0.tif,Inside,1019405.0,34.700096130371094,1.9249342679977417,30.45001220703125,33.170013427734375,34.6099853515625,35.970001220703125,42.730010986328125,1019405.0,1.4790160655975342,1.9190092086791992,0.0,0.07699999958276749,0.18299999833106995,2.868000030517578,9.392999649047852,1019405.0,397424.625,283.673095703125,396734.0,397179.0,397423.0,397646.0,398461.0,1019405.0,0.42348877138433966,0.2404495384353739,0.0,0.22395833333333331,0.4354838709677418,0.6153846153846154,1.0,1019405.0,0.3886125430949675,0.5194022759468175,0.0,0.0,0.023392079526382597,0.7894528990646571,4.0782977909255145,1019405.0,42.348877138434,24.044953843537385,0.0,22.395833333333332,43.548387096774185,61.53846153846154,100.0
cam1-003-000506-0.tif,Outside,186815.0,35.741092681884766,1.8783882856369019,31.45001220703125,34.209991455078125,35.69000244140625,37.010009765625,42.529998779296875,186815.0,0.5844932794570923,0.7216583490371704,0.0,0.05700000002980232,0.15000000596046448,1.1360000371932983,5.159999847412109,186815.0,398125.96875,95.43679809570312,397870.0,398052.0,398138.0,398203.0,398409.0,186815.0,0.3620558687492695,0.26951828844627834,0.0,0.11842105263157894,0.3244274809160305,0.5901639344262295,1.0,186815.0,0.32089228883285537,0.4816162966126515,0.0,0.0,0.0,0.5689743631105235,2.8924287482503717,186815.0,36.20558687492696,26.951828844627833,0.0,11.842105263157894,32.44274809160305,59.01639344262295,100.0
cam1-003-000514-0.tif,Inside,1219650.0,34.31662368774414,1.816691279411316,30.1300048828125,32.850006103515625,34.209991455078125,35.489990234375,42.80999755859375,1219650.0,1.44753098487854,1.905053734779358,0.0,0.0860000029206276,0.20399999618530273,2.822000026702881,9.97700023651123,1219650.0,397063.5,247.3902130126953,396506.0,396887.0,397042.0,397217.0,397842.0,1219650.0,0.4540442903397621,0.24113300388508918,0.0,0.25925925925925924,0.47368421052631576,0.6467391304347827,1.0,1219650.0,0.3945696795990612,0.532942013472366,0.0,0.0,0.011940333973007592,0.8044684330065772,4.519459328688857,1219650.0,45.40442903397621,24.11330038850893,0.0,25.925925925925924,47.368421052631575,64.67391304347827,100.0
cam1-003-000514-0.tif,Outside,101795.0,35.114017486572266,1.6120654344558716,31.25,33.889984130859375,35.25,36.25,40.170013427734375,101795.0,0.44868701696395874,0.6649492979049683,0.0,0.06499999761581421,0.12300000339746475,0.6340000033378601,4.263000011444092,101795.0,397790.84375,181.30210876464844,397341.0,397631.0,397835.0,397952.0,398204.0,101795.0,0.370219647311848,0.26545969173765877,0.0,0.13636363636363635,0.3333333333333333,0.5852713178294573,1.0,101795.0,0.23452569348865276,0.4573397538982479,0.0,0.0,0.0,0.21072103131565256,3.083635449518243,101795.0,37.0219647311848,26.54596917376588,0.0,13.636363636363635,33.33333333333333,58.52713178294573,100.0
cam1-003-000619-0.tif,Inside,69070.0,34.60594177246094,1.807186245918274,31.45001220703125,32.970001220703125,34.6099853515625,36.04998779296875,39.889984130859375,69070.0,1.5954821109771729,2.26408314704895,0.0,0.061000000685453415,0.13300000131130219,3.558000087738037,8.930000305175781,69070.0,394159.375,153.56918334960938,393833.0,394032.0,394152.0,394273.0,394655.0,69070.0,0.3574297085757593,0.24554547176695943,0.0,0.13513513513513514,0.3333333333333333,0.5649717514124293,0.958904109589041,69070.0,0.33404886532245454,0.508019051824185,0.0,0.0,0.0,0.6709734829961356,2.0940188713454853,69070.0,35.742970857575926,24.55454717669594,0.0,13.513513513513514,33.33333333333333,56.49717514124293,95.8904109589041
cam1-003-000619-0.tif,Outside,366450.0,36.14591979980469,1.1915805339813232,31.57000732421875,35.57000732421875,36.25,36.889984130859375,40.80999755859375,366450.0,0.1842288374900818,0.5089672803878784,0.0,0.050999999046325684,0.0689999982714653,0.10400000214576721,8.194000244140625,366450.0,394733.90625,203.761962890625,394200.0,394585.0,394730.0,394890.0,395345.0,366450.0,0.23059480165938517,0.2195003632407995,0.0,0.07142857142857142,0.1568627450980392,0.31521739130434784,1.0,366450.0,0.06180325711185061,0.23875702702684173,0.0,0.0,0.0,0.0,4.062864644986949,366450.0,23.05948016593851,21.95003632407995,0.0,7.142857142857142,15.686274509803921,31.521739130434785,100.0
cam1-003-000629-0.tif,Inside,223110.0,34.72417068481445,1.953263759613037,31.010009765625,33.010009765625,34.6099853515625,36.209991455078125,40.529998779296875,223110.0,1.2464885711669922,2.064729928970337,0.0,0.06300000101327896,0.12300000339746475,1.4880000352859497,8.880999565124512,223110.0,394745.28125,306.7506408691406,394140.0,394479.0,394720.0,394970.0,395497.0,223110.0,0.36841414592469074,0.25155305284871843,0.0,0.14285714285714285,0.34615384615384615,0.5769230769230769,1.0,223110.0,0.2659664126413004,0.47056048912089093,0.0,0.0,0.0,0.3646431135879092,2.4797141978609747,223110.0,36.841414592469064,25.155305284871844,0.0,14.285714285714285,34.61538461538461,57.692307692307686,100.0
cam1-003-000629-0.tif,Outside,1016710.0,36.1508903503418,1.2828009128570557,31.3699951171875,35.529998779296875,36.290008544921875,36.970001220703125,41.730010986328125,1016710.0,0.20047424733638763,0.415815144777298,0.0,0.050999999046325684,0.07100000232458115,0.11299999803304672,5.591000080108643,1016710.0,395438.53125,307.5887145996094,394653.0,395203.0,395443.0,395679.0,396147.0,1016710.0,0.24492850624727555,0.22524577641570173,0.0,0.08,0.17073170731707318,0.3333333333333333,1.0,1016710.0,0.08213384567695392,0.27762449925407795,0.0,0.0,0.0,0.0,3.3078484010756046,1016710.0,24.49285062472755,22.524577641570172,0.0,8.0,17.073170731707318,33.33333333333333,100.0
cam1-003-000640-0.tif,Inside,230575.0,33.846126556396484,1.4819984436035156,31.209991455078125,32.57000732421875,33.649993896484375,34.970001220703125,39.3699951171875,230575.0,1.5932750701904297,2.2006633281707764,0.0,0.07500000298023224,0.17000000178813934,3.2790000438690186,8.336999893188477,230575.0,395789.0,351.277099609375,395139.0,395509.0,395713.0,396035.0,396690.0,230575.0,0.41677125385634545,0.2484103174271589,0.0,0.2,0.4246575342465753,0.625,1.0,230575.0,0.34809531606494554,0.5042089134584534,0.0,0.0,0.0,0.7237721294761303,2.410169066357253,230575.0,41.67712538563454,24.841031742715888,0.0,20.0,42.465753424657535,62.5,100.0
cam1-003-000640-0.tif,Outside,1015310.0,36.21636962890625,1.5846630334854126,31.170013427734375,35.3699951171875,36.410003662109375,37.25,41.3699951171875,1015310.0,0.28739994764328003,0.5162361264228821,0.0,0.04899999871850014,0.07400000095367432,0.1599999964237213,5.747000217437744,1015310.0,396458.34375,314.6606750488281,395703.0,396219.0,396441.0,396690.0,397338.0,1015310.0,0.26268552112619525,0.2478433138552004,0.0,0.07142857142857142,0.1729441528349175,0.3888888888888889,1.0,1015310.0,0.15255025690156862,0.37604580807370214,0.0,0.0,0.0,0.0,3.6402526731661484,1015310.0,26.26855211261953,24.78433138552004,0.0,7.142857142857142,17.294415283491748,38.88888888888889,100.0
cam1-003-000649-0.tif,Inside,65950.0,33.23197555541992,1.2354636192321777,31.410003662109375,32.290008544921875,32.889984130859375,33.92999267578125,38.970001220703125,65950.0,2.74922776222229,2.734649181365967,0.0,0.08100000023841858,2.0875000953674316,5.324999809265137,8.336999893188477,65950.0,396653.6875,188.087158203125,396344.0,396499.0,396610.0,396793.0,397313.0,65950.0,0.42655558732603416,0.2403708733425315,0.0,0.21621621621621623,0.4634146341463415,0.625968992248062,0.9893048128342246,65950.0,0.5212305479500896,0.5441871690990254,0.0,0.0,0.31147347863779595,1.039483052990912,1.9872142416154777,65950.0,42.65555873260342,24.037087334253147,0.0,21.62162162162162,46.34146341463415,62.5968992248062,98.93048128342245
cam1-003-000649-0.tif,Outside,1126395.0,36.449913024902344,1.9437302350997925,31.010009765625,35.089996337890625,36.69000244140625,37.850006103515625,42.209991455078125,1126395.0,0.3607993721961975,0.5659326314926147,0.0,0.041999999433755875,0.0729999989271164,0.5879999995231628,6.209000110626221,1126395.0,397391.25,285.8183288574219,396661.0,397167.0,397427.0,397623.0,398077.0,1126395.0,0.25877534508159294,0.2619364831821189,0.0,0.046511627906976744,0.15384615384615385,0.4222222222222222,1.0,1126395.0,0.21805225474915968,0.4273130172734079,0.0,0.0,0.0,0.20392985331337604,3.8639776210734107,1126395.0,25.87753450815929,26.193648318211885,0.0,4.651162790697675,15.384615384615385,42.22222222222222,100.0
